Informe,Cardex Detallado
Fecha Inicio,01/01/24
Fecha Fin,17/01/25
Periodo anterior,12/24
Cia. Doc.,Proyecto,Nombre Proyecto,3er.Producto,2do.Producto,Nombre Producto,Tipo Orden,Nro. Orden,Categ. LM,Nro. Batch,Fecha Movi,Fecha Contable,Percha,Tipo Movi,No Mov.,Existencia Inicial,Cant. Movi,Unidad,Precio Unitario,Costo Movi,Exist Final,Saldo Inicial,Saldo Final
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4610478,CO4610478,CHALECO;SAFARI;ROJO;TALLA-L,V1,24003793,D030,12803134,21/08/24,21/08/24,,I4,24003530,",00","-1,00",UN,"53550,0000",-53550,"-1,00",0,-53550
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4610479,CO4610479,CHALECO;SAFARI;ROJO;TALLA-S,V1,24003793,D030,12803134,21/08/24,21/08/24,,I4,24003530,",00","-1,00",UN,"53550,0000",-53550,"-1,00",0,-53550
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611076,CO4611076,BOTA;CUERO;CON-PUNTERA;T-41RESISTENTE;HIDROCARBUROS,V1,24003793,D030,12803134,21/08/24,21/08/24,,I4,24003530,"2,00","-1,00",PR,"79432,5000",-79433,"1,00",158864,79431
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO1510015,CO1510015,ACEITE;HIDRAULICO;HD;ISO-464.6;AMARILLO;CLARO;GALON,V1,24003793,D010,12803134,21/08/24,21/08/24,,I4,24003530,"3,00","-2,00",GA,"47299,6000",-94599,"1,00",141900,47301
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO1510031,CO1510031,ACEITE;MOTOR;SAE;15W40API;CK-4;15;2;ROJO;GALON,V1,24003793,D009,12803134,21/08/24,21/08/24,,I4,24003530,",00","-2,00",QT,"14272,8625",-28546,"-2,00",0,-28546
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4610235,CO4610235,GUANTE;NYLON;PALMA;RECUBIERTANITRILO,V1,24003793,D033,12803134,21/08/24,21/08/24,,I4,24003530,",00","-1,00",PR,"9342,1726",-9342,"-1,00",2,-9340
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4710036,CO4710036,BOLSA;RECICLAR;PLASTIC;70X1000.70,V1,24003793,D035,12803134,21/08/24,21/08/24,,I4,24003530,"470,00","-20,00",UN,"576,3170",-11526,"450,00",270869,259343
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24003793,D035,12803134,21/08/24,21/08/24,,I4,24003530,"5800,00","-760,00",RL,"626,6598",-476261,"5040,00",3635872,3159611
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24003793,D035,12803134,21/08/24,21/08/24,,I4,24003530,"85,00","-8,00",UN,"4601,5766",-36813,"77,00",391957,355144
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4700096,CO4700096,JABON;LIQUIDO;MANOS;LITRO,V1,24003793,D033,12803134,21/08/24,21/08/24,,I4,24003530,"5,00","-10,00",LT,"7392,9031",-73929,"-5,00",37218,-36711
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,V1,24003793,D035,12803134,21/08/24,21/08/24,,I4,24003530,"97,00","-5,00",LT,"11629,8196",-58149,"92,00",1128094,1069945
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4610715,CO4610715,CHALECO;SAFARI;ROJO;TALLA-M,V1,24003793,D030,12803134,21/08/24,21/08/24,,I4,24003530,",00","-1,00",UN,"53550,0000",-53550,"-1,00",0,-53550
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24003793,D035,12803134,21/08/24,21/08/24,,I4,24003530,"2909,00","-575,00",UN,"106,2753",-61108,"2334,00",317921,256813
01477,    1477BG06,BG GRAL SEPTICLEAN  CTG BY VEO,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24003811,D035,12803146,21/08/24,21/08/24,,I4,24003531,"7632,00","-62,00",RL,"626,5169",-38844,"7570,00",4784557,4745713
01477,    1477BG06,BG GRAL SEPTICLEAN  CTG BY VEO,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24003811,D035,12803146,21/08/24,21/08/24,,I4,24003531,"142,00","-2,00",UN,"4607,5655",-9215,"140,00",654872,645657
01477,    1477BG06,BG GRAL SEPTICLEAN  CTG BY VEO,CO3101056,CO3101056,"REMACHE;SS;3/16""",V1,24003811,D029,12803146,21/08/24,21/08/24,,I4,24003531,"155,00","-20,00",UN,"257,0400",-5141,"135,00",22295,17154
01477,    1477BG06,BG GRAL SEPTICLEAN  CTG BY VEO,CO4700096,CO4700096,JABON;LIQUIDO;MANOS;LITRO,V1,24003811,D033,12803146,21/08/24,21/08/24,,I4,24003531,"14,00","-1,00",LT,"7429,3765",-7429,"13,00",104012,96583
01477,    1477BG06,BG GRAL SEPTICLEAN  CTG BY VEO,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,V1,24003811,D029,12803146,21/08/24,21/08/24,,I4,24003531,"98,00","-1,00",LT,"8642,3937",-8642,"97,00",851742,843100
01477,    1477BG06,BG GRAL SEPTICLEAN  CTG BY VEO,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,V1,24003811,D035,12803146,21/08/24,21/08/24,,I4,24003531,"84,00","-1,00",LT,"11727,2851",-11727,"83,00",985091,973364
01477,    1477BG09,BG GRAL SEPTICLEAN CUC BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24003817,D004,12804762,22/08/24,22/08/24,,I4,24003549,"19070,00","-30,00",ML,"55,1010",-1653,"19040,00",1050776,1049123
01477,    1477BG09,BG GRAL SEPTICLEAN CUC BY VEOL,CO4713504,CO4713504,BOLSA;PLASTICA;MANIGUETA;30KG;NEGRA;30X60CM,V1,24003817,D035,12804762,22/08/24,22/08/24,,I4,24003549,"1774,00","-120,00",UN,"167,4632",-20096,"1654,00",297074,276978
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,A153007,CO2500746,MIRILLA;TANQUE.LODOS;CAMION.VACIO;SERIE.B;AQUATECH,OP,24000755,D015,12807166,22/08/24,22/08/24,,OV,24004099,"3,00","5,00",UN,"120000,0000",600000,"8,00",428400,1028400
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,A153007,CO2500746,MIRILLA;TANQUE.LODOS;CAMION.VACIO;SERIE.B;AQUATECH,OP,24000755,D015,12807166,22/08/24,22/08/24,,OV,24004099,"8,00",",00",UN,"22800,0000",114000,"8,00",1028400,1142400
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4611041,CO4611041,BOTA;CUERO;T-39;CON-PUNTERA,E1,24000302,D030,12809702,23/08/24,23/08/24,,I4,24003566,"1,00","3,00",PR,"88060,0000",264180,"4,00",88061,352241
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4611044,CO4611044,BOTA;CUERO;T-42;CON-PUNTERA,E1,24000302,D030,12809702,23/08/24,23/08/24,,I4,24003566,"3,00","2,00",PR,"74792,2085",149584,"5,00",224377,373961
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4611169,CO4611169,CAMIBUSO;TIPO;POLO;XXL;ROJO;C/REFLECTIVO,E1,24000303,D030,12809800,23/08/24,23/08/24,,I4,24003567,"6,00","3,00",UN,"43673,0000",131019,"9,00",262038,393057
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO5310033,CO5310033,CAMISA;MUJER;XL;BLANCO;MANGA.LARGA,E1,24000303,D030,12809800,23/08/24,23/08/24,,I4,24003567,"1,00","2,00",UN,"48552,0000",97104,"3,00",48552,145656
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO5310026,CO5310026,CAMISA;MUJER;XL;AZUL;MANGA.LARGA,E1,24000303,D030,12809800,23/08/24,23/08/24,,I4,24003567,"4,00","4,00",UN,"48790,0000",195160,"8,00",195160,390320
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO5310022,CO5310022,CAMISA;MUJER;XXL;AZUL;MANGA.LARGA,E1,24000303,D030,12809800,23/08/24,23/08/24,,I4,24003567,"2,00","2,00",UN,"48552,0000",97104,"4,00",97104,194208
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4611102,CO4611102,BOTA;PVC;CON-PUNTERA;T-38,E1,24000303,D030,12809800,23/08/24,23/08/24,,I4,24003567,"8,00","1,00",PR,"72420,4167",72420,"9,00",579364,651784
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4611105,CO4611105,BOTA;PVC;CON-PUNTERA;T-41,E1,24000303,D030,12809800,23/08/24,23/08/24,,I4,24003567,"7,00","1,00",PR,"69530,5000",69531,"8,00",486712,556243
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,4008-101-A65,CO4003037,BOMBA;AGUA;SHURFLO;SERIE.400812V;7.5A;55PSI,OP,24000697,D015,12811380,23/08/24,23/08/24,,OV,24004115,"1,00","2,00",UN,"550000,0000",1100000,"3,00",654500,1754500
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,4008-101-A65,CO4003037,BOMBA;AGUA;SHURFLO;SERIE.400812V;7.5A;55PSI,OP,24000697,D015,12811380,23/08/24,23/08/24,,OV,24004115,"3,00",",00",UN,"104500,0000",209000,"3,00",1754500,1963500
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24003846,D004,12811499,23/08/24,23/08/24,,I4,24003569,"344500,00","-6000,00",ML,"53,6547",-321928,"338500,00",18484064,18162136
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24003846,D035,12811499,23/08/24,23/08/24,,I4,24003569,"4618,00","-289,00",UN,"109,4332",-31626,"4329,00",505564,473938
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24003846,D035,12811499,23/08/24,23/08/24,,I4,24003569,"1580,00","-181,00",UN,"4611,7499",-834727,"1399,00",7286578,6451851
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24003846,D035,12811499,23/08/24,23/08/24,,I4,24003569,"18832,00","-580,00",RL,"626,8540",-363575,"18252,00",11805239,11441664
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24003829,D035,12811539,23/08/24,23/08/24,,I4,24003570,"3050,00","-268,00",RL,"624,7850",-167442,"2782,00",1911099,1743657
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24003829,D035,12811539,23/08/24,23/08/24,,I4,24003570,"184,00","-23,00",UN,"4608,5756",-105997,"161,00",848561,742564
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24003829,D035,12811539,23/08/24,23/08/24,,I4,24003570,"758,00","-134,00",UN,"109,4800",-14670,"624,00",82986,68316
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24003829,D004,12811539,23/08/24,23/08/24,,I4,24003570,"27500,00","-1999,00",ML,"54,6501",-109246,"25501,00",1476505,1367259
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700096,CO4700096,JABON;LIQUIDO;MANOS;LITRO,V1,24003829,D033,12811539,23/08/24,23/08/24,,I4,24003570,"24,00","-1,00",LT,"6997,2000",-6997,"23,00",179704,172707
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,V1,24003829,D029,12811539,23/08/24,23/08/24,,I4,24003570,"16,00","-2,00",LT,"8113,8153",-16228,"14,00",139181,122953
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,V1,24003829,D035,12811539,23/08/24,23/08/24,,I4,24003570,"28,00","-1,00",LT,"10995,6000",-10996,"27,00",307871,296875
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4002906,CO4002906,DIAFRAGMA;BOMBA;MANO;CAUCHO;BAÑO.PORTATIL,V1,24003829,D015,12811539,23/08/24,23/08/24,,I4,24003570,",00","-13,00",UN,"35640,5000",-463327,"-13,00",-1,-463328
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4002907,CO4002907,"MANGUERA;AIRE;VACIO;1""PLASTICA;CORRUGADA;BAÑO.PORTATIL;AZUL",V1,24003829,D015,12811539,23/08/24,23/08/24,,I4,24003570,"10,00","-5,00",MT,"16065,0000",-80325,"5,00",160650,80325
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24003869,D004,12815377,26/08/24,26/08/24,,I4,24003585,"344500,00","-8000,00",ML,"53,6547",-429238,"336500,00",18484064,18054826
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24003869,D035,12815377,26/08/24,26/08/24,,I4,24003585,"4618,00","-305,00",UN,"109,4332",-33377,"4313,00",505564,472187
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24003869,D035,12815377,26/08/24,26/08/24,,I4,24003585,"1580,00","-171,00",UN,"4611,7499",-788609,"1409,00",7286578,6497969
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24003869,D035,12815377,26/08/24,26/08/24,,I4,24003585,"18832,00","-610,00",RL,"626,8540",-382381,"18222,00",11805239,11422858
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700096,CO4700096,JABON;LIQUIDO;MANOS;LITRO,V1,24003869,D033,12815377,26/08/24,26/08/24,,I4,24003585,"100,00","-20,00",LT,"6684,8300",-133697,"80,00",683757,550060
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,V1,24003869,D029,12815377,26/08/24,26/08/24,,I4,24003585,"100,00","-20,00",LT,"7767,1301",-155343,"80,00",863248,707905
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,V1,24003869,D035,12815377,26/08/24,26/08/24,,I4,24003585,"80,00","-20,00",LT,"10504,7303",-210095,"60,00",840372,630277
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24003870,D004,12815396,26/08/24,26/08/24,,I4,24003586,"344500,00","-5000,00",ML,"53,6547",-268274,"339500,00",18484064,18215790
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24003870,D035,12815396,26/08/24,26/08/24,,I4,24003586,"4618,00","-260,00",UN,"109,4332",-28453,"4358,00",505564,477111
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24003870,D035,12815396,26/08/24,26/08/24,,I4,24003586,"1580,00","-176,00",UN,"4611,7499",-811668,"1404,00",7286578,6474910
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24003870,D035,12815396,26/08/24,26/08/24,,I4,24003586,"18832,00","-530,00",RL,"626,8540",-332233,"18302,00",11805239,11473006
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4611042,CO4611042,BOTA;CUERO;T-40;CON-PUNTERA,V1,24003871,D030,12815409,26/08/24,26/08/24,,I4,24003587,"2,00","-1,00",PR,"88060,0000",-88060,"1,00",176120,88060
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4611194,CO4611194,CHALECO;REFLECTIVO;MALLA;VERDE,V1,24003871,D030,12815409,26/08/24,26/08/24,,I4,24003587,"9,00","-1,00",UN,"29199,9556",-29200,"8,00",262799,233599
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24003847,D035,12815478,26/08/24,26/08/24,,I4,24003588,"3050,00","-130,00",RL,"624,7850",-81222,"2920,00",1911099,1829877
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24003847,D035,12815478,26/08/24,26/08/24,,I4,24003588,"184,00","-12,00",UN,"4608,5756",-55303,"172,00",848561,793258
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24003847,D035,12815478,26/08/24,26/08/24,,I4,24003588,"758,00","-65,00",UN,"109,4800",-7116,"693,00",82986,75870
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24003847,D004,12815478,26/08/24,26/08/24,,I4,24003588,"27500,00","-1000,00",ML,"54,6501",-54650,"26500,00",1476505,1421855
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700096,CO4700096,JABON;LIQUIDO;MANOS;LITRO,V1,24003847,D033,12815478,26/08/24,26/08/24,,I4,24003588,"24,00","-1,00",LT,"6997,2000",-6997,"23,00",179704,172707
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,V1,24003847,D029,12815478,26/08/24,26/08/24,,I4,24003588,"16,00","-7,00",LT,"8113,8153",-56797,"9,00",139181,82384
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,V1,24003847,D035,12815478,26/08/24,26/08/24,,I4,24003588,"28,00","-1,00",LT,"10995,6000",-10996,"27,00",307871,296875
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4002906,CO4002906,DIAFRAGMA;BOMBA;MANO;CAUCHO;BAÑO.PORTATIL,V1,24003847,D015,12815478,26/08/24,26/08/24,,I4,24003588,",00","-3,00",UN,"35640,5000",-106922,"-3,00",-1,-106923
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700099,CO4700099,REMOVEDOR;GRAFITIS/TINTAS;LITROS,V1,24003847,D029,12815478,26/08/24,26/08/24,,I4,24003588,",00","-20,00",LT,"14994,0000",-299880,"-20,00",0,-299880
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,3400-94,CO4700129,CERRADURA;PUERTA;LADO.DERECHOASPEN/GLACIER;BAÑO;PORTA;PLAST,V1,24003847,D029,12815478,26/08/24,26/08/24,,I4,24003588,"11,00","-3,00",UN,"61582,5000",-184748,"8,00",677406,492658
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO3000480,CO3000480,PORTA.CANDADO;2.PIEZAS;ACEROINOX.CAL.14;7X9CM;5X7CM;C/PERF,V1,24003847,D029,12815478,26/08/24,26/08/24,,I4,24003588,"27,00","-4,00",UN,"22610,0000",-90440,"23,00",610470,520030
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO5310008,CO5310008,GEL;ANTIBACTERIAL;CUÑETE,V1,24003847,D035,12815478,26/08/24,26/08/24,,I4,24003588,"6,00","-1,00",LT,"14500,0000",-14500,"5,00",87000,72500
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4710238,CO4710238,TRON;EKATRON;CUÑETEX20LT,V1,24003847,D035,12815478,26/08/24,26/08/24,,I4,24003588,"20,00","-7,00",LT,"23520,3500",-164642,"13,00",470407,305765
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO1510015,CO1510015,ACEITE;HIDRAULICO;HD;ISO-464.6;AMARILLO;CLARO;GALON,V1,24003847,D010,12815478,26/08/24,26/08/24,,I4,24003588,",00","-5,00",GA,"47299,6000",-236498,"-5,00",0,-236498
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4710241,CO4710241,TRON;REMOVEDOR;CEMENTOCUÑETEX20LT,V1,24003847,D035,12815478,26/08/24,26/08/24,,I4,24003588,"20,00","-2,00",LT,"38112,3385",-76225,"18,00",762246,686021
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4710242,CO4710242,TRON;REMOVEDOR;HERRUBRECUÑETEX20LT,V1,24003847,D035,12815478,26/08/24,26/08/24,,I4,24003588,"20,00","-2,00",LT,"10610,0857",-21220,"18,00",212202,190982
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,HI98194,CO4100782,SENSOR.MEDID.MULTIPARAMETRICO;PH/ORP/CE/OD/PRESION/TEMP;HANN,OP,24000615,D004,12819523,27/08/24,27/08/24,,OV,24004159,",00","1,00",UN,"883990,0000",883990,"1,00",0,883990
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,HI98194,CO4100782,SENSOR.MEDID.MULTIPARAMETRICO;PH/ORP/CE/OD/PRESION/TEMP;HANN,OP,24000615,D004,12819523,27/08/24,27/08/24,,OV,24004159,"1,00","1,00",UN,"1193990,0000",1193990,"2,00",883990,2077980
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,HI98194,CO4100782,SENSOR.MEDID.MULTIPARAMETRICO;PH/ORP/CE/OD/PRESION/TEMP;HANN,OP,24000615,D004,12819523,27/08/24,27/08/24,,OV,24004159,"2,00",",00",UN,"167958,0000",167958,"2,00",2077980,2245938
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,HI98194,CO4100782,SENSOR.MEDID.MULTIPARAMETRICO;PH/ORP/CE/OD/PRESION/TEMP;HANN,OP,24000615,D004,12819523,27/08/24,27/08/24,,OV,24004159,"2,00",",00",UN,"226858,0000",226858,"2,00",2245938,2472796
01477,    1477BG09,BG GRAL SEPTICLEAN CUC BY VEOL,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,OP,23000792,D035,12823351,28/08/24,28/08/24,,OV,24004169,"19,00","20,00",LT,"9240,0000",184800,"39,00",208911,393711
01477,    1477BG09,BG GRAL SEPTICLEAN CUC BY VEOL,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,OP,23000792,D029,12823351,28/08/24,28/08/24,,OV,24004169,"8,00","20,00",LT,"6832,0000",136640,"28,00",65044,201684
01477,    1477BG09,BG GRAL SEPTICLEAN CUC BY VEOL,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,OP,23000792,D035,12823351,28/08/24,28/08/24,,OV,24004169,"19,00",",00",LT,"1755,6000",35112,"19,00",208911,244023
01477,    1477BG09,BG GRAL SEPTICLEAN CUC BY VEOL,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,OP,23000792,D029,12823351,28/08/24,28/08/24,,OV,24004169,"8,00",",00",LT,"1298,1000",25962,"8,00",65044,91006
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24003904,D004,12824791,28/08/24,28/08/24,,I4,24003600,"344500,00","-4000,00",ML,"53,6547",-214619,"340500,00",18484064,18269445
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24003904,D035,12824791,28/08/24,28/08/24,,I4,24003600,"4618,00","-304,00",UN,"109,4332",-33268,"4314,00",505564,472296
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24003904,D035,12824791,28/08/24,28/08/24,,I4,24003600,"18832,00","-570,00",RL,"626,8540",-357307,"18262,00",11805239,11447932
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24003904,D035,12824791,28/08/24,28/08/24,,I4,24003600,"1580,00","-202,00",UN,"4611,7499",-931573,"1378,00",7286578,6355005
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1510015,CO1510015,ACEITE;HIDRAULICO;HD;ISO-464.6;AMARILLO;CLARO;GALON,V1,24003904,D010,12824791,28/08/24,28/08/24,,I4,24003600,"20,00","-5,00",GA,"47299,6500",-236498,"15,00",945994,709496
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4610006,CO4610006,CASCO;SEGURIDAD;TIPO;II-EBARBUQUEJO;3PUNTOS,V1,24003909,D033,12824815,28/08/24,28/08/24,,I4,24003601,"6,00","-1,00",UN,"65785,2878",-65785,"5,00",394348,328563
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4611039,CO4611039,BOTA;CUERO;T-37;CON-PUNTERA,V1,24003909,D030,12824815,28/08/24,28/08/24,,I4,24003601,"3,00","-1,00",PR,"87293,1111",-87293,"2,00",261879,174586
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO5310025,CO5310025,CAMISA;MUJER;S;AZUL;MANGA.LARGA,V1,24003909,D030,12824815,28/08/24,28/08/24,,I4,24003601,"7,00","-1,00",UN,"48856,6400",-48857,"6,00",341994,293137
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO5310027,CO5310027,CAMISA;MUJER;L;BLANCO;MANGA.LARGA,V1,24003909,D030,12824815,28/08/24,28/08/24,,I4,24003601,",00","-1,00",UN,"48552,0000",-48552,"-1,00",0,-48552
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4611214,CO4611214,JEAN;HOMBRE;OPERATIVO;T-34CINTA;REFLECTIVA;AZUL;LOGO,V1,24003910,D030,12824854,28/08/24,28/08/24,,I4,24003602,"22,00","-2,00",UN,"39270,0000",-78540,"20,00",863520,784980
